"","left daughter","right daughter","split var","split point","status","prediction"
"3181",3740,3741,"valves_per_cylinder",3,-3,8.99761462189387
"3182",0,0,NA,0,-1,9
"3183",3742,3743,"mixed_fuel_consumption_per_100_km_l",5.55,-3,8.99831035717483
"3184",3744,3745,"engine_hp_rpm",5.5715342395266,-3,9
"3185",3746,3747,"highway_fuel_per_100km_l",6.95,-3,8.99991251040387
"3186",0,0,NA,0,-1,9
"3187",3748,3749,"number_of_cylinders",0,-3,9
"3188",0,0,NA,0,-1,8.98648285739862
"3189",0,0,NA,0,-1,9
"3190",0,0,NA,0,-1,9
"3191",0,0,NA,0,-1,9
"3192",0,0,NA,0,-1,9
"3193",3750,3751,"city_fuel_per_100km_l",0,-3,9
"3194",3752,3753,"stroke_cycle_mm",0,-3,9
"3195",0,0,NA,0,-1,9
"3196",3754,3755,"engine_hp",260,-3,9
"3197",3756,3757,"city_fuel_per_100km_l",16.3,-3,9
"3198",3758,3759,"acceleration_0_100_km.h_s",6.75,-3,9
"3199",0,0,NA,0,-1,9
"3200",0,0,NA,0,-1,8.98648285739862
"3201",3760,3761,"X",70293,-3,9
"3202",0,0,NA,0,-1,8.98648285739862
"3203",3762,3763,"X",6.8,-3,8.98648285739862
"3204",0,0,NA,0,-1,9
"3205",0,0,NA,0,-1,9
"3206",0,0,NA,0,-1,8.33333333333333
"3207",3764,3765,"highway_fuel_per_100km_l",9.93979590061247,-3,8.99602436982312
"3208",3766,3767,"turnover_of_maximum_torque_rpm",2.5,-3,8.08968025976351
"3209",0,0,NA,0,-1,9
"3210",0,0,NA,0,-1,8.98648285739862
"3211",0,0,NA,0,-1,8
"3212",0,0,NA,0,-1,9
"3213",3768,3769,"highway_fuel_per_100km_l",0,-3,9
"3214",0,0,NA,0,-1,9
"3215",3770,3771,"stroke_cycle_mm",78.5,-3,9
"3216",3772,3773,"stroke_cycle_mm",68.5,-3,8.97479009193081
"3217",3774,3775,"mixed_fuel_consumption_per_100_km_l",10.5,-3,8.75
"3218",3776,3777,"acceleration_0_100_km.h_s",10.3819513377926,-3,8.99971034694426
"3219",3778,3779,"X",31667,-3,8.99886171430725
"3220",3780,3781,"city_fuel_per_100km_l",12.1467804768641,-3,8.99953389163444
"3221",3782,3783,"turnover_of_maximum_torque_rpm",2.5,-3,8.9344262295082
"3222",0,0,NA,0,-1,9
"3223",3784,3785,"engine_hp_rpm",6.5,-3,9
"3224",0,0,NA,0,-1,8
"3225",3786,3787,"acceleration_0_100_km.h_s",0,-3,9
"3226",0,0,NA,0,-1,9
"3227",3788,3789,"mixed_fuel_consumption_per_100_km_l",8.54918203755124,-3,9
"3228",3790,3791,"mixed_fuel_consumption_per_100_km_l",7.35,-3,9
"3229",3792,3793,"X",47916.5,-3,8.9973115075489
"3230",0,0,NA,0,-1,8
"3231",0,0,NA,0,-1,8.99729657147972
"3232",3794,3795,"acceleration_0_100_km.h_s",14.85,-3,8.9998463961068
"3233",3796,3797,"stroke_cycle_mm",85.0497199735871,-3,8.99780695326526
"3234",0,0,NA,0,-1,9
"3235",3798,3799,"number_of_seats",6.5,-3,8.98873571449885
"3236",0,0,NA,0,-1,8.98648285739862
"3237",0,0,NA,0,-1,8.98648285739862
"3238",0,0,NA,0,-1,8.98648285739862
"3239",3800,3801,"mixed_fuel_consumption_per_100_km_l",6.15,-3,9
"3240",0,0,NA,0,-1,8.98648285739862
"3241",3802,3803,"valves_per_cylinder",0,-3,9
"3242",0,0,NA,0,-1,9
"3243",0,0,NA,0,-1,8.98648285739862
"3244",0,0,NA,0,-1,9
"3245",3804,3805,"cylinder_bore_mm",85.9345609272981,-3,8.99613795925675
"3246",3806,3807,"city_fuel_per_100km_l",16.45,-3,9
"3247",3808,3809,"number_of_seats",6,-3,9
"3248",3810,3811,"engine_hp_rpm",2.5,-3,9
"3249",0,0,NA,0,-1,9
"3250",3812,3813,"maximum_torque_n_m",107.5,-3,9
"3251",3814,3815,"curb_weight_kg",0,-3,9
"3252",3816,3817,"cylinder_bore_mm",0,-3,9
"3253",0,0,NA,0,-1,9
"3254",0,0,NA,0,-1,9
"3255",3818,3819,"mixed_fuel_consumption_per_100_km_l",6.35,-3,9
"3256",3820,3821,"cylinder_bore_mm",3.5,-3,9
"3257",3822,3823,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"3258",3824,3825,"engine_hp",115.5,-3,9
"3259",0,0,NA,0,-1,9
"3260",0,0,NA,0,-1,8.98648285739862
"3261",3826,3827,"mixed_fuel_consumption_per_100_km_l",6.5,-3,8.99849809526651
"3262",3828,3829,"number_of_gears",7,-3,9
"3263",3830,3831,"maximum_torque_n_m",81.0497199735871,-3,9
"3264",3832,3833,"cylinder_bore_mm",67.5,-3,9
"3265",0,0,NA,0,-1,8.99098857159908
"3266",0,0,NA,0,-1,8.98648285739862
"3267",0,0,NA,0,-1,8.98648285739862
"3268",0,0,NA,0,-1,8.98648285739862
"3269",0,0,NA,0,-1,9
"3270",0,0,NA,0,-1,8.99188971443917
"3271",3834,3835,"mixed_fuel_consumption_per_100_km_l",10.9,-3,8.99978768885966
"3272",3836,3837,"acceleration_0_100_km.h_s",10.5819513377926,-3,8.99602436982312
"3273",3838,3839,"mixed_fuel_consumption_per_100_km_l",9.24918203755124,-3,9
"3274",3840,3841,"acceleration_0_100_km.h_s",15,-3,9
"3275",0,0,NA,0,-1,8.99662071434966
"3276",3842,3843,"fuel_tank_capacity_l",0,-3,9
"3277",3844,3845,"acceleration_0_100_km.h_s",14.55,-3,9
"3278",3846,3847,"number_of_seats",4.5,-3,8.99729657147972
"3279",0,0,NA,0,-1,8.98648285739862
"3280",0,0,NA,0,-1,8.98648285739862
"3281",3848,3849,"fuel_tank_capacity_l",4.5,-3,8.99945306359416
"3282",3850,3851,"number_of_seats",2.5,-3,9
"3283",0,0,NA,0,-1,9
"3284",3852,3853,"engine_hp",168.5,-3,9
"3285",0,0,NA,0,-1,9
"3286",3854,3855,"engine_hp_rpm",0,-3,9
"3287",0,0,NA,0,-1,9
"3288",0,0,NA,0,-1,9
"3289",0,0,NA,0,-1,9
"3290",3856,3857,"height_mm",1.5,-3,8.98648285739862
"3291",0,0,NA,0,-1,8.98648285739862
"3292",0,0,NA,0,-1,8.98648285739862
"3293",0,0,NA,0,-1,8.98648285739862
"3294",0,0,NA,0,-1,8.98648285739862
"3295",0,0,NA,0,-1,8.98648285739862
"3296",3858,3859,"X",58354.5,-3,8.98648285739862
"3297",3860,3861,"number_of_seats",7.5,-3,8.98648285739862
"3298",0,0,NA,0,-1,9
"3299",3862,3863,"maximum_torque_n_m",0,-3,9
"3300",0,0,NA,0,-1,8.98648285739862
"3301",3864,3865,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"3302",0,0,NA,0,-1,9
"3303",3866,3867,"engine_hp",0,-3,9
"3304",3868,3869,"length_mm",6.5,-3,9
"3305",0,0,NA,0,-1,9
"3306",0,0,NA,0,-1,9
"3307",3870,3871,"Year_from",0,-3,9
"3308",0,0,NA,0,-1,9
"3309",3872,3873,"turnover_of_maximum_torque_rpm",8.5,-3,9
"3310",3874,3875,"number_of_seats",5.5,-3,9
"3311",0,0,NA,0,-1,9
"3312",3876,3877,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"3313",0,0,NA,0,-1,9
"3314",0,0,NA,0,-1,9
"3315",3878,3879,"curb_weight_kg",4.45,-3,9
"3316",3880,3881,"mixed_fuel_consumption_per_100_km_l",4.55,-3,9
"3317",0,0,NA,0,-1,9
"3318",3882,3883,"mixed_fuel_consumption_per_100_km_l",6.1,-3,9
"3319",3884,3885,"number_of_seats",0,-3,9
"3320",0,0,NA,0,-1,9
"3321",3886,3887,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"3322",0,0,NA,0,-1,9
"3323",3888,3889,"maximum_torque_n_m",5.5,-3,9
"3324",0,0,NA,0,-1,8.98648285739862
"3325",3890,3891,"fuel_tank_capacity_l",3.5,-3,9
"3326",3892,3893,"curb_weight_kg",1.47404840169596,-3,9
"3327",0,0,NA,0,-1,9
"3328",3894,3895,"turnover_of_maximum_torque_rpm",0,-3,9
"3329",3896,3897,"city_fuel_per_100km_l",13.85,-3,9
"3330",0,0,NA,0,-1,9
"3331",3898,3899,"maximum_torque_n_m",0,-3,9
"3332",3900,3901,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"3333",0,0,NA,0,-1,9
"3334",0,0,NA,0,-1,8.98648285739862
"3335",3902,3903,"number_of_cylinders",7,-3,9
"3336",0,0,NA,0,-1,9
"3337",3904,3905,"X",0,-3,9
"3338",0,0,NA,0,-1,9
"3339",3906,3907,"engine_hp",125,-3,9
"3340",0,0,NA,0,-1,8.98648285739862
"3341",0,0,NA,0,-1,8.98648285739862
"3342",3908,3909,"X",0,-3,9
"3343",0,0,NA,0,-1,9
"3344",3910,3911,"turnover_of_maximum_torque_rpm",4.5,-3,9
"3345",3912,3913,"engine_hp_rpm",3,-3,9
"3346",3914,3915,"city_fuel_per_100km_l",5.95,-3,9
"3347",0,0,NA,0,-1,9
"3348",3916,3917,"engine_hp",0,-3,9
"3349",3918,3919,"highway_fuel_per_100km_l",0,-3,9
"3350",0,0,NA,0,-1,9
"3351",0,0,NA,0,-1,9
"3352",0,0,NA,0,-1,9
"3353",3920,3921,"engine_hp_rpm",0,-3,9
"3354",3922,3923,"valves_per_cylinder",0,-3,9
"3355",0,0,NA,0,-1,9
"3356",0,0,NA,0,-1,9
"3357",0,0,NA,0,-1,9
"3358",0,0,NA,0,-1,9
"3359",3924,3925,"curb_weight_kg",0,-3,9
"3360",0,0,NA,0,-1,9
"3361",3926,3927,"stroke_cycle_mm",6.43979590061247,-3,9
"3362",0,0,NA,0,-1,9
"3363",3928,3929,"stroke_cycle_mm",92,-3,9
"3364",0,0,NA,0,-1,9
"3365",3930,3931,"highway_fuel_per_100km_l",65.5,-3,9
"3366",0,0,NA,0,-1,9
"3367",3932,3933,"X",30063,-3,9
"3368",3934,3935,"valves_per_cylinder",3,-3,9
"3369",3936,3937,"maximum_torque_n_m",0,-3,9
"3370",0,0,NA,0,-1,9
"3371",0,0,NA,0,-1,9
"3372",3938,3939,"highway_fuel_per_100km_l",5.5,-3,9
"3373",0,0,NA,0,-1,8.98648285739862
"3374",0,0,NA,0,-1,9
"3375",0,0,NA,0,-1,9
"3376",0,0,NA,0,-1,9
"3377",0,0,NA,0,-1,9
"3378",0,0,NA,0,-1,9
"3379",3940,3941,"number_of_seats",0,-3,9
"3380",3942,3943,"Year_from",2006,-3,9
"3381",0,0,NA,0,-1,9
"3382",0,0,NA,0,-1,9
"3383",3944,3945,"highway_fuel_per_100km_l",4.05,-3,9
"3384",0,0,NA,0,-1,9
"3385",0,0,NA,0,-1,9
"3386",0,0,NA,0,-1,9
"3387",0,0,NA,0,-1,9
"3388",0,0,NA,0,-1,9
"3389",3946,3947,"fuel_tank_capacity_l",6.5,-3,9
"3390",0,0,NA,0,-1,9
"3391",0,0,NA,0,-1,9
"3392",3948,3949,"highway_fuel_per_100km_l",10.1,-3,9
"3393",0,0,NA,0,-1,9
"3394",3950,3951,"Year_from",0,-3,9
"3395",0,0,NA,0,-1,9
"3396",0,0,NA,0,-1,9
"3397",0,0,NA,0,-1,9
"3398",3952,3953,"fuel_tank_capacity_l",4.5,-3,9
"3399",3954,3955,"X",0,-3,9
"3400",3956,3957,"number_of_seats",4.5,-3,9
"3401",0,0,NA,0,-1,8.98648285739862
"3402",3958,3959,"mixed_fuel_consumption_per_100_km_l",7.59918203755124,-3,8.9968194958585
"3403",3960,3961,"city_fuel_per_100km_l",6.8,-3,9
"3404",0,0,NA,0,-1,8.98648285739862
"3405",0,0,NA,0,-1,8.98648285739862
"3406",3962,3963,"Year_from",2017.5,-3,8.99877116885442
"3407",3964,3965,"highway_fuel_per_100km_l",6.35,-3,9
"3408",0,0,NA,0,-1,8.98648285739862
"3409",3966,3967,"engine_hp_rpm",6.5,-3,9
"3410",0,0,NA,0,-1,8.99729657147972
"3411",3968,3969,"mixed_fuel_consumption_per_100_km_l",2014.5,-3,9
"3412",3970,3971,"acceleration_0_100_km.h_s",6.75,-3,8.99986572374899
"3413",3972,3973,"X",28848.5,-3,8.99995988978456
"3414",0,0,NA,0,-1,9
"3415",3974,3975,"maximum_torque_n_m",0,-3,9
"3416",3976,3977,"acceleration_0_100_km.h_s",10.3819513377926,-3,9
"3417",0,0,NA,0,-1,9
"3418",3978,3979,"Year_from",1981.5,-3,8.99155178587414
"3419",0,0,NA,0,-1,9
"3420",0,0,NA,0,-1,8.98648285739862
"3421",3980,3981,"highway_fuel_per_100km_l",10.1,-3,8.99939802198941
"3422",0,0,NA,0,-1,8.98648285739862
"3423",0,0,NA,0,-1,9
"3424",3982,3983,"maximum_torque_n_m",3,-3,9
"3425",3984,3985,"stroke_cycle_mm",79,-3,8.98894051968978
"3426",0,0,NA,0,-1,9
"3427",3986,3987,"Year_from",0,-3,9
"3428",3988,3989,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"3429",0,0,NA,0,-1,9
"3430",0,0,NA,0,-1,9
"3431",3990,3991,"number_of_seats",0,-3,9
"3432",3992,3993,"X",65914,-3,9
"3433",3994,3995,"X",29515,-3,8.99754233770884
"3434",0,0,NA,0,-1,8
"3435",3996,3997,"stroke_cycle_mm",0,-3,9
"3436",3998,3999,"number_of_gears",5.5,-3,8.99972875299128
"3437",0,0,NA,0,-1,8.99098857159908
"3438",4000,4001,"Year_from",2016,-3,8.99855173472128
"3439",4002,4003,"X",65813.5,-3,8.99990757509332
"3440",0,0,NA,0,-1,9
"3441",4004,4005,"fuel_tank_capacity_l",0,-3,9
"3442",4006,4007,"Year_from",1996,-3,9
"3443",4008,4009,"wheelbase_mm",2.5,-3,8.9938558442721
"3444",4010,4011,"stroke_cycle_mm",15.35,-3,9
"3445",4012,4013,"city_fuel_per_100km_l",22.15,-3,8.99844032969984
"3446",4014,4015,"mixed_fuel_consumption_per_100_km_l",7.05,-3,8.9998540803458
"3447",0,0,NA,0,-1,8.98648285739862
"3448",4016,4017,"number_of_gears",6.5,-3,8.99508467541768
"3449",4018,4019,"mixed_fuel_consumption_per_100_km_l",8.4,-3,8.99907416831497
"3450",4020,4021,"curb_weight_kg",0,-3,9
"3451",0,0,NA,0,-1,9
"3452",0,0,NA,0,-1,9
"3453",0,0,NA,0,-1,9
"3454",0,0,NA,0,-1,9
"3455",4022,4023,"highway_fuel_per_100km_l",7.75,-3,9
"3456",0,0,NA,0,-1,9
"3457",0,0,NA,0,-1,9
"3458",0,0,NA,0,-1,9
"3459",4024,4025,"cylinder_bore_mm",82.9345609272981,-3,9
"3460",0,0,NA,0,-1,8.98648285739862
"3461",0,0,NA,0,-1,8.98648285739862
"3462",0,0,NA,0,-1,9
"3463",0,0,NA,0,-1,9
"3464",0,0,NA,0,-1,9
"3465",4026,4027,"wheelbase_mm",3.5,-3,9
"3466",0,0,NA,0,-1,9
"3467",0,0,NA,0,-1,9
"3468",0,0,NA,0,-1,9
"3469",4028,4029,"height_mm",16.25,-3,9
"3470",4030,4031,"city_fuel_per_100km_l",18.15,-3,9
"3471",0,0,NA,0,-1,9
"3472",0,0,NA,0,-1,9
"3473",0,0,NA,0,-1,9
"3474",0,0,NA,0,-1,9
"3475",4032,4033,"fuel_tank_capacity_l",0,-3,9
"3476",0,0,NA,0,-1,8.98648285739862
"3477",4034,4035,"number_of_gears",6.5,-3,9
"3478",4036,4037,"turnover_of_maximum_torque_rpm",0,-3,9
"3479",0,0,NA,0,-1,9
"3480",0,0,NA,0,-1,9
"3481",4038,4039,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"3482",0,0,NA,0,-1,9
"3483",4040,4041,"length_mm",3.5,-3,9
"3484",4042,4043,"turnover_of_maximum_torque_rpm",5,-3,9
"3485",0,0,NA,0,-1,9
"3486",4044,4045,"fuel_tank_capacity_l",0,-3,9
"3487",4046,4047,"X",7378,-3,9
"3488",0,0,NA,0,-1,9
"3489",0,0,NA,0,-1,9
"3490",4048,4049,"curb_weight_kg",75,-3,9
"3491",4050,4051,"cylinder_bore_mm",173,-3,9
"3492",4052,4053,"X",14354.5,-3,9
"3493",0,0,NA,0,-1,9
"3494",0,0,NA,0,-1,8.98648285739862
"3495",0,0,NA,0,-1,9
"3496",0,0,NA,0,-1,9
"3497",4054,4055,"X",14645.5,-3,9
"3498",4056,4057,"fuel_tank_capacity_l",1540.5,-3,9
"3499",0,0,NA,0,-1,9
"3500",0,0,NA,0,-1,9
"3501",4058,4059,"engine_hp_rpm",5.5,-3,9
"3502",0,0,NA,0,-1,9
"3503",4060,4061,"engine_hp",0,-3,9
"3504",0,0,NA,0,-1,9
"3505",4062,4063,"maximum_torque_n_m",3524.5,-3,9
"3506",0,0,NA,0,-1,9
"3507",0,0,NA,0,-1,9
"3508",4064,4065,"number_of_seats",0,-3,9
"3509",0,0,NA,0,-1,9
"3510",4066,4067,"stroke_cycle_mm",0,-3,9
"3511",0,0,NA,0,-1,9
"3512",0,0,NA,0,-1,9
"3513",0,0,NA,0,-1,9
"3514",0,0,NA,0,-1,8.98648285739862
"3515",4068,4069,"turnover_of_maximum_torque_rpm",0,-3,8.98648285739862
"3516",0,0,NA,0,-1,9
"3517",4070,4071,"engine_hp",128.5,-3,8.98648285739862
"3518",0,0,NA,0,-1,8.98648285739862
"3519",0,0,NA,0,-1,8.98648285739862
"3520",4072,4073,"engine_hp_rpm",5.5,-3,9
"3521",4074,4075,"number_of_cylinders",0,-3,9
"3522",0,0,NA,0,-1,9
"3523",4076,4077,"turnover_of_maximum_torque_rpm",22.45,-3,9
"3524",4078,4079,"fuel_tank_capacity_l",0,-3,9
"3525",0,0,NA,0,-1,9
"3526",4080,4081,"number_of_seats",2.5,-3,9
"3527",4082,4083,"stroke_cycle_mm",79,-3,9
"3528",0,0,NA,0,-1,8.98648285739862
"3529",4084,4085,"mixed_fuel_consumption_per_100_km_l",14.5491820375512,-3,9
"3530",0,0,NA,0,-1,9
"3531",4086,4087,"width_mm",1.5,-3,9
"3532",0,0,NA,0,-1,9
"3533",4088,4089,"maximum_torque_n_m",8.5,-3,9
"3534",0,0,NA,0,-1,9
"3535",4090,4091,"number_of_cylinders",0,-3,9
"3536",4092,4093,"capacity_cm3",3.5,-3,9
"3537",0,0,NA,0,-1,9
"3538",4094,4095,"acceleration_0_100_km.h_s",0,-3,9
"3539",0,0,NA,0,-1,9
"3540",0,0,NA,0,-1,9
"3541",4096,4097,"stroke_cycle_mm",0,-3,9
"3542",4098,4099,"X",10290,-3,9
"3543",4100,4101,"mixed_fuel_consumption_per_100_km_l",23.6,-3,9
"3544",0,0,NA,0,-1,9
"3545",0,0,NA,0,-1,9
"3546",0,0,NA,0,-1,9
"3547",4102,4103,"mixed_fuel_consumption_per_100_km_l",7.15,-3,9
"3548",4104,4105,"acceleration_0_100_km.h_s",84.5,-3,9
"3549",0,0,NA,0,-1,9
"3550",0,0,NA,0,-1,9
"3551",4106,4107,"cylinder_bore_mm",0,-3,9
"3552",4108,4109,"stroke_cycle_mm",0,-3,9
"3553",4110,4111,"number_of_cylinders",0,-3,9
"3554",4112,4113,"Year_from",1990,-3,9
"3555",4114,4115,"city_fuel_per_100km_l",8.65,-3,9
"3556",4116,4117,"Year_from",1996.5,-3,9
"3557",0,0,NA,0,-1,9
"3558",4118,4119,"X",3736.5,-3,9
"3559",4120,4121,"maximum_torque_n_m",3.5,-3,9
"3560",4122,4123,"turnover_of_maximum_torque_rpm",0,-3,9
"3561",4124,4125,"fuel_tank_capacity_l",19.25,-3,9
"3562",0,0,NA,0,-1,9
"3563",0,0,NA,0,-1,9
"3564",0,0,NA,0,-1,9
"3565",4126,4127,"number_of_seats",3,-3,9
"3566",0,0,NA,0,-1,8.98648285739862
"3567",4128,4129,"number_of_gears",6.5,-3,9
"3568",0,0,NA,0,-1,9
"3569",0,0,NA,0,-1,9
"3570",4130,4131,"highway_fuel_per_100km_l",14.8,-3,9
"3571",4132,4133,"Year_from",1970.5,-3,9
"3572",0,0,NA,0,-1,9
"3573",4134,4135,"mixed_fuel_consumption_per_100_km_l",14.55,-3,9
"3574",0,0,NA,0,-1,9
"3575",0,0,NA,0,-1,9
"3576",4136,4137,"city_fuel_per_100km_l",9.3,-3,9
"3577",0,0,NA,0,-1,9
"3578",0,0,NA,0,-1,9
"3579",0,0,NA,0,-1,9
"3580",0,0,NA,0,-1,9
"3581",4138,4139,"Year_from",0,-3,9
"3582",0,0,NA,0,-1,9
"3583",4140,4141,"acceleration_0_100_km.h_s",5.85,-3,9
"3584",4142,4143,"turnover_of_maximum_torque_rpm",0,-3,9
"3585",0,0,NA,0,-1,9
"3586",4144,4145,"number_of_seats",0,-3,9
"3587",4146,4147,"engine_hp_rpm",6.5,-3,9
"3588",4148,4149,"city_fuel_per_100km_l",15.85,-3,9
"3589",0,0,NA,0,-1,9
"3590",4150,4151,"curb_weight_kg",0,-3,9
"3591",0,0,NA,0,-1,9
"3592",0,0,NA,0,-1,9
"3593",4152,4153,"number_of_seats",0,-3,9
"3594",0,0,NA,0,-1,9
"3595",4154,4155,"cylinder_bore_mm",0,-3,9
"3596",0,0,NA,0,-1,8.98648285739862
"3597",4156,4157,"engine_hp",0,-3,9
"3598",0,0,NA,0,-1,9
"3599",4158,4159,"number_of_gears",3.5,-3,9
"3600",4160,4161,"maximum_torque_n_m",1.5,-3,8.99836371431667
"3601",4162,4163,"Year_from",2006,-3,8.99970400417661
"3602",0,0,NA,0,-1,8.98648285739862
"3603",4164,4165,"city_fuel_per_100km_l",12.9967804768641,-3,8.99239660728672
"3604",4166,4167,"X",0,-3,9
"3605",0,0,NA,0,-1,9
"3606",4168,4169,"city_fuel_per_100km_l",1.5,-3,9
"3607",4170,4171,"highway_fuel_per_100km_l",7.95,-3,9
"3608",0,0,NA,0,-1,9
"3609",0,0,NA,0,-1,9
"3610",4172,4173,"highway_fuel_per_100km_l",0,-3,9
"3611",0,0,NA,0,-1,9
"3612",0,0,NA,0,-1,9
"3613",0,0,NA,0,-1,9
"3614",4174,4175,"capacity_cm3",0,-3,9
"3615",0,0,NA,0,-1,9
"3616",0,0,NA,0,-1,9
"3617",4176,4177,"Year_from",1975,-3,9
"3618",4178,4179,"maximum_torque_n_m",8,-3,9
"3619",4180,4181,"length_mm",9.49918203755124,-3,9
"3620",4182,4183,"length_mm",3.5,-3,9
"3621",0,0,NA,0,-1,8.98648285739862
"3622",0,0,NA,0,-1,9
"3623",4184,4185,"mixed_fuel_consumption_per_100_km_l",8.45,-3,9
"3624",0,0,NA,0,-1,8.98648285739862
"3625",4186,4187,"engine_hp",135.5,-3,9
"3626",4188,4189,"engine_hp",196.5,-3,8.98648285739862
"3627",0,0,NA,0,-1,8.98648285739862
"3628",0,0,NA,0,-1,9
"3629",4190,4191,"acceleration_0_100_km.h_s",4.5,-3,9
"3630",0,0,NA,0,-1,9
"3631",4192,4193,"number_of_seats",6,-3,9
"3632",0,0,NA,0,-1,9
"3633",4194,4195,"engine_hp_rpm",4.5,-3,9
"3634",4196,4197,"stroke_cycle_mm",62,-3,8.99691340838236
"3635",4198,4199,"acceleration_0_100_km.h_s",12.9,-3,8.89468729067567
"3636",4200,4201,"X",0,-3,9
"3637",4202,4203,"curb_weight_kg",4.97404840169597,-3,8.66666666666667
"3638",4204,4205,"engine_hp_rpm",3,-3,8.99905694353944
"3639",4206,4207,"X",47918.5,-3,8.98940548282595
"3640",4208,4209,"Year_from",1986,-3,8.9978657143261
"3641",4210,4211,"stroke_cycle_mm",47327,-3,9
"3642",4212,4213,"mixed_fuel_consumption_per_100_km_l",8.25,-3,9
"3643",0,0,NA,0,-1,8.98648285739862
"3644",4214,4215,"cylinder_bore_mm",97,-3,8.99314055450079
"3645",4216,4217,"X",19385,-3,8.98648285739862
"3646",4218,4219,"engine_hp",66.5,-3,8.99615365860936
"3647",4220,4221,"turnover_of_maximum_torque_rpm",4.5,-3,8.9993485714409
"3648",4222,4223,"number_of_gears",3.5,-3,9
"3649",4224,4225,"cylinder_bore_mm",82.9345609272981,-3,8.98817250022379
"3650",0,0,NA,0,-1,8
"3651",4226,4227,"engine_hp",83,-3,8.96893876334913
"3652",4228,4229,"stroke_cycle_mm",89,-3,9
"3653",4230,4231,"maximum_torque_n_m",2.5,-3,8.125
"3654",4232,4233,"Year_from",2013,-3,9
"3655",4234,4235,"X",57958.5,-3,8.99849809526651
"3656",0,0,NA,0,-1,9
"3657",0,0,NA,0,-1,8.98648285739862
"3658",4236,4237,"mixed_fuel_consumption_per_100_km_l",5.3,-3,8.99806897962837
"3659",4238,4239,"X",27277.5,-3,8.98873571449885
"3660",4240,4241,"stroke_cycle_mm",81.5,-3,9
"3661",0,0,NA,0,-1,9
"3662",0,0,NA,0,-1,9
"3663",0,0,NA,0,-1,9
"3664",0,0,NA,0,-1,8.98648285739862
"3665",4242,4243,"maximum_torque_n_m",0,-3,9
"3666",4244,4245,"engine_hp",151,-3,9
"3667",4246,4247,"wheelbase_mm",2.5,-3,9
"3668",0,0,NA,0,-1,9
"3669",0,0,NA,0,-1,8
"3670",4248,4249,"acceleration_0_100_km.h_s",8.7,-3,8.99624523816628
"3671",4250,4251,"X",21177.5,-3,9
"3672",4252,4253,"number_of_gears",3.5,-3,9
"3673",0,0,NA,0,-1,9
"3674",0,0,NA,0,-1,9
"3675",4254,4255,"maximum_torque_n_m",1996,-3,9
"3676",0,0,NA,0,-1,8.98648285739862
"3677",4256,4257,"fuel_tank_capacity_l",58229,-3,9
"3678",4258,4259,"X",44727,-3,8.98760928594874
"3679",4260,4261,"stroke_cycle_mm",0,-3,8.98648285739862
"3680",4262,4263,"fuel_tank_capacity_l",5.5,-3,9
"3681",4264,4265,"maximum_torque_n_m",0,-3,9
"3682",0,0,NA,0,-1,9
"3683",4266,4267,"Year_from",2007,-3,9
"3684",4268,4269,"Year_from",1992.5,-3,9
"3685",4270,4271,"highway_fuel_per_100km_l",6.25,-3,8.99928857144203
"3686",4272,4273,"Year_from",28016,-3,9
"3687",0,0,NA,0,-1,8.98648285739862
"3688",0,0,NA,0,-1,9
"3689",0,0,NA,0,-1,8.98648285739862
"3690",0,0,NA,0,-1,8.98648285739862
"3691",4274,4275,"Year_from",1996.5,-3,8.99977345571059
"3692",0,0,NA,0,-1,9
"3693",4276,4277,"X",62356.5,-3,8.98648285739862
"3694",4278,4279,"fuel_tank_capacity_l",5.5,-3,9
"3695",0,0,NA,0,-1,8.98648285739862
"3696",4280,4281,"highway_fuel_per_100km_l",0,-3,9
"3697",4282,4283,"capacity_cm3",1.5,-3,9
"3698",0,0,NA,0,-1,8.8
"3699",4284,4285,"highway_fuel_per_100km_l",7.95,-3,9
"3700",0,0,NA,0,-1,9
"3701",0,0,NA,0,-1,9
"3702",4286,4287,"fuel_tank_capacity_l",0,-3,9
"3703",4288,4289,"number_of_seats",6,-3,9
"3704",4290,4291,"engine_hp",52,-3,8.99774714289977
"3705",4292,4293,"Year_from",1985.5,-3,8.99983615584726
"3706",4294,4295,"fuel_tank_capacity_l",6.5,-3,8.92307692307692
"3707",4296,4297,"engine_hp",89,-3,8.99860167490331
"3708",4298,4299,"cylinder_bore_mm",84.9345609272981,-3,8.98894051968978
"3709",4300,4301,"Year_from",2011.5,-3,8.99985771428841
"3710",4302,4303,"fuel_tank_capacity_l",6.3491627506784,-3,8.99034489814187
"3711",4304,4305,"width_mm",1.5,-3,8.99985972776546
"3712",0,0,NA,0,-1,9
"3713",4306,4307,"highway_fuel_per_100km_l",8.48979590061247,-3,9
"3714",0,0,NA,0,-1,9
"3715",0,0,NA,0,-1,9
"3716",4308,4309,"acceleration_0_100_km.h_s",10.35,-3,9
"3717",0,0,NA,0,-1,9
"3718",0,0,NA,0,-1,9
